title,description,job_url
Firmenkundenbetreuer:in,"Sie betreuen und akquirieren Firmenkund:innen Ihrer Region, die Sie auch selbst gut kennen … top Aus- und Weiterbildung, vom grundlegenden Banken-Know-how über digitales Lernen bis … universitären Abschluss (Firmenkunden-Kolleg bzw. Premium Banking mit MSc)",https://www.metajob.at/dres/jc?p=000a5vwbpckjxe
Revisor oder Wirtschaftsprüfer (m/w/d),Selbständige Abwicklung von Pflichtprüfungen (Einzel- und Konzernabschlüsse nach UGB sowie Bankprüfungen nach BWG) * Analyse von Geschäftsprozessen und internen Kontrollsystemen * Spezial- und Sonderprüfungen * Führung und Coaching von Teammitgliedern,https://www.metajob.at/dres/jc?p=000a5vwboeutq4
Mitarbeiter:in Personalentwicklung und Recruiting,Dienstort: St. Pölten - Arbeitszeitausmaß: Vollzeit - Berufsfeld: Human resources … Die Sparkasse Niederösterreich Mitte West ist eine der größten Retailbanken im Zentralraum Niederösterreichs und zählt zu den attraktivsten Arbeitgebern in der … ,https://www.metajob.at/dres/jc?p=000a5vwbxp1y1f
Kundenbetreuer:in Junior,"#glaubandich … Dienstort: Gesamtes Filialnetz - Arbeitszeitausmaß: Vollzeit - Berufsfeld: Kundenbetreuung Retail, Filialvertrieb - Unternehmen: Sparkasse Neunkirchen - Als Mitarbeiter:in der Sparkasse Neunkirchen werden Sie Teil unseres regionalen Finanzinstituts mit rund 170 Mitarbeiter:innen an 13 Standorten",https://www.metajob.at/dres/jc?p=000a5vwbtdbe6j
Sachbearbeiter Sicherheitenservice (m/w/d) - Voll- oder Teilzeit,Linz - MY JOB - Sie verfügen über eine kaufmännische Ausbildung und suchen einen abwechslungsreichen Job mit Entwicklungsperspektive … Es erwartet Sie ein abwechslungsreiches und interessantes Aufgabengebiet in der Oberbank Service GmbH - einer 100%igen Tochtergesellschaft der Oberbank AG,https://www.metajob.at/dres/jc?p=00f8he7dsy0gun
Kundenbetreuer (w/m/d),Mindestabschluss in HAK/HAS oder sonstige wirtschaftliche Ausbildung • Ausbildung und/oder Zusatzqualifikationen im Bereich Kundengeschäft von Vorteil • Hohe Zahlenaffinität • Sehr gute MS Office Kenntnisse … Vielseitige Positionen in einer internationalen Bank,https://www.metajob.at/dres/jc?p=z000o4367oq3ig
Mitarbeiter/in Versicherungsagentur Back-Office (m/w/d),"Unterstützung/Servicierung unserer Kundenbetreuer/innen in allen Versicherungsangelegenheiten, keine aktive Kundenbetreuung … Das sichere Arbeitsumfeld eines renommierten Bankhauses verbunden mit der Energie einer unternehmerischen Vorwärtsstrategie",https://www.metajob.at/dres/jc?p=000f5rfr5fbxqu
Firmenkundenassistent (m/w/d),Sie sind verantwortlich für die Konto- und Depotführung - Sie stehen unseren KundInnen bei Reklamationen lösungsorientiert zur Seite - Sie erstellen Auswertungen und übernehmen administrative Aufgaben - MY CHALLENGE: - Sie verfügen über eine abgeschlossene kaufmännische Ausbildung und sehr gute MS-Office … ,https://www.metajob.athttps://hak-gmunden.at/wp-content/uploads/2023/01/Ass-GM.pdf
Hausarbeiter 20h/Woche (m/w/d),"Aufbau von Büroarbeitsplätzen und Übersiedelungen innerhalb des Hauses - Ummöblierung von Konferenz- und Seminarräumlichkeiten - Verteilung von diversen Betriebsmittel im Bürohaus … KV der Banken und Bankiers mit einem Mindestgehalt von 1.917€ brutto (für 38,5h) ",https://www.metajob.at/dres/jc?p=000fq6kutqz4ei
Mitarbeiter/in (m/w/d) im Bereich Kreditabwicklung,"Belegsprüfung und Auszahlung von Krediten - Kontakt mit Kunden, Banken und Steuerberatern - Korrespondenz mit Bundes- und Landesstellen - Schnittstellenfunktion zur Kreditabteilung - Ihr Hintergrund - Abgeschlossene Ausbildung mit wirtschaftlichem Berufsbild (FH-Abschluss von Vorteil)",https://www.metajob.at/dres/jc?p=000bd5go85d3ao
Sales Assistent - tschechischer und slowakischer Markt (w/m) Vollzeit Linz,"Wir sind eine innovative österreichische Privatbank, die Finanzdienstleistern ein umfangreiches Spektrum an Kapitalanlagen für deren Kunden bietet und möchten … Wir sind auf der Suche nach einem Sales Assistent – tschechischer und slowakischer Markt",https://www.metajob.athttp://www.wirtschaftskarriere.at/jobs/job-detail/stellenausschreibung/112260/
Informationstechnologie - Systemtechnik,"Dich erwartet bei uns eine umfangreiche und praxisorientierte Ausbildung im Bereich Hard- und Software. Neben der fachspezifischen Ausbildung in der Berufsschule wirst du von bestens ausgebildeten Mitarbeitern begleitet, arbeitest an spannenden Projekten mit und … stmk/rlb/de/meine-bank/karriere.html",https://www.metajob.at/dres/jc?p=000h2ovqtplhsl
Business Analyst Senior (m/w/d),Bei der Partner Bank ist der Name Programm … Aktuelle Jobangebote - Werde Teil unserer Erfolgsgeschichte! Position - Art der Beschäftigung - Ort … Vollzeit - Linz - Business Analyst Junior - Vollzeit - Linz - Senior IT-Systemadministrator - Vollzeit - Linz - Compliance Assistant,https://www.metajob.at/dres/jc?p=000ixq34q4o6hb
Regionalmanager bzw. Regionalmanagerin,Fundierte betriebswirtschaftliche Ausbildung und mehrjährige Erfahrung in der Versicherungs-/Bankbranche - Nachweisbare Erfolge im Vertrieb und/oder als Vertriebsführungskraft - Durchsetzungsfähige und motivationsstarke Persönlichkeit mit Führungserfahrung,https://www.metajob.athttps://ergo-austria.com/karriere/details?tx_jobs_jobs%5Bjob%5D=190&cHash=b4902dd95a121b07a7e6d3ca087fd0cb
Telesales-Manager (m/w/d) Vollzeit Linz,die gewonnenen Kontakte laufend dokumentieren und das Follow up verantworten … kaufmännische Ausbildung besitzen und bereits Berufserfahrung im Vertrieb oder Telefonverkauf sammeln konnten (vorzugsweise im Banken- und Versicherungsbereich),https://www.metajob.at/dres/jc?p=00c8952xclfl9j
Digital Marketing Manager (w/m/d) Vollzeit Linz,"zusätzliche Fähigkeiten (Fremdsprachen, etc.) sind von Vorteil - sehr gute Kenntnisse von MS Office (Word, Excel, Power Point), Adobe Photoshop, InDesign besitzen … sich für Digitalisierungsprozesse im Bankensektor interessieren",https://www.metajob.at/dres/jc?p=00c8952xz8mcii
Consultant Bank und Versicherung (wmd),"Du hast Lust, die Welt der Sparkassen, Volksbanken, Regionalbanken oder Versicherungen aktiv mitzugestalten? Unser Projektalltag bei Banken und Versicherungen ist so vielfältig wie unsere Kunden. Was dich im Consulting bei uns - neben vielen weiteren Themen - z",https://www.metajob.at/dres/jc?p=000a5vwbxqc5xi
Business Analyst (m/w/d),Act as end-to-end coordinator and data consultant including Data Governance Responsibilities • Go-to-person for all data-based (business-related) issues • Analyze data flows across the organization and identify improvement potentials … Collaborate with teams across Kathrein and the RBI Group,https://www.metajob.at/dres/jc?p=000dtblhsov8xl
Software Architect (f/m/x)," … will be part of a department within the RBI Group IT GmbH that takes care of all the … the Raiffeisen Building Society Savings and Loans (""Raiffeisen Bausparkasse"") … Know the quality standards and state of the art technology we use",https://www.metajob.athttps://jobs.rbinternational.com/Software-Architect-fmx-de-j8429.html
IT Security Manager (w/m/x)," … IT Security- und IT-Prozess-Spezialisten mit dem Ziel, Sicherheitsrisiken für die RBI Group IT GmbH und ihre Kunden zu managen, zu entschärfen und zu reduzieren. Unser Team stellt die erste Verteidigungslinie dar, setzt aber auch neue Richtlinien in unserem ISMS um",https://www.metajob.at/dres/jc?p=z001myej20uh7v
Application Manager (f/m/x),"Work collaboratively with software and site reliability engineers to define infrastructure and deployment requirements - Work collaboratively with software engineers and platform teams to ensure that … analysing and troubleshooting systems, preferably in the banking industry",https://www.metajob.at/dres/jc?p=z001myejs2y6at
Vollzeit,"Support für das Internetbanking George und Unterstützung der Nutzer:innen im richtigen Handling - Beantwortung von Anfragen zu ... und deren Apps (z.B. Bedienung der Oberflächen, Funktionen) - Auskunft zu aktuellen Phishingwellen und Info zur Vorbeugung",https://www.metajob.at/dres/jc?p=000ahmez590rxz
Software Development Lead for Data Engineering (f/m/x),"As a Software Development Lead for Data Engineering you take care of the growth of the product and the development of software engineers … the Raiffeisen Building Society Savings and Loans (""Raiffeisen Bausparkasse"") is in your field of responsibility within the RBI Group IT GmbH's data department",https://www.metajob.at/dres/jc?p=z001myejp1vp5z
Kundenberater:in Beratungscenter 80-100%,"80-100 % ◆ Uznach ◆ w / m / d - Ihre Rolle: Du erkennst Kundenbedürfnisse, berätst auf Augenhöhe und bietest unseren teambetreuten Kunden im telefonischen Austausch immer wieder ein besonderes Erlebnis … Abgeschlossene Banklehre, gleichwertige andere Bankausbildung oder HF/FH-Studium in Wirtschaft mit … ",https://www.metajob.at/dres/jc?p=003l7wmlcw2mly
Trainee im Vertrieb,Als stark in der Region verankerte Bank ist die Volksbank Salzburg erster Ansprechpartner in allen finanziellen Angelegenheiten. Wir wollen unser Team durch engagierte Nachwuchstalente erweitern und suchen Schulabgänger oder Maturanten im Bundesland Salzburg sowie im oberösterreichischen … ,https://www.metajob.at/dres/jc?p=000c48ww5v7h0c
KundenberaterIn Filiale (m/w/d),"Umfassende KundInnenbetreuung und zielgerichtete NeukundInnenakquise - Aktive Beratung und Verkauf der gesamten Produktpalette - Mitarbeit an Promotions und Verkaufsaktivitäten der Filiale … Abgeschlossene kaufmännische Ausbildung (HAK/AHS-Matura), Banklehre",https://www.metajob.athttps://www.hlw-schroedinger.at/download/7491/
Consultant (m/f/n) for Green Finance and Development Cooperation,"Helping to expand our successful business strategy in the field of Environment, Energy Efficiency, Climate Change, Green and Sustainable Finance, Development … Working on consulting projects related to the above-mentioned fields as Project Assistant or Project Manager … Kommunalkredit Public Consulting … ",https://www.metajob.at/dres/jc?p=z001trg25e3e5u
Assistenz Firmenkunden (all genders),Sie bauen sich das Fachwissen im Bereich der Firmenkundenbetreuung durch eine fundierte Einschulung und begleitende internen Seminare auf … Diese Tätigkeit unterliegt dem Kollektivvertrag für Angestellte der Banken und Bankiers,https://www.metajob.athttps://www.laendlejob.at/assistenz-firmenkunden-all-genders/2508716/j.html
Privatkundenberater:in - RB Mittleres Mostviertel," Nähe leben wir als Raiffeisenbank Mittleres Mostviertel in mehrfacher Hinsicht: Nähe zur Arbeit, Nähe zum Kunden und vor allem Nähe in unserem Team … Wieselburg, Anstellungsart: Vollzeit - IHRE AUFGABEN: MEHR BEWEGEN - Wie Ihr Arbeitsalltag aussieht",https://www.metajob.at/dres/jc?p=002n3bry5f6z9x
Senior Java Developer - Struts/Servlets/J2ee,"BAWAG Group is the listed holding company of BAWAG P.S.K., which is one of the largest banks in Austria with 2.1 million customers … What we are looking for: * Permanent Employee * Fulltime, remote work role with one day per week in the office (can be based in Austria or Germany)",https://www.metajob.at/dres/jc?p=000a5vwbb12pue
ESG Risk Specialist (all genders) in ICAAP,Location: Vienna - Working-Hours: Full-time - Occupation Area: Risk management - Company: Erste Group Bank AG - Erste Group was founded in 1819 as the first Austrian savings bank and today it is one of the largest banking groups in Central and Eastern Europe (CEE),https://www.metajob.at/dres/jc?p=000a5vwbo0mcpv
Student Job (f/m/x) - IT Delivery Limit Management & Risk Processing (20-25 h/week),"You are an active student with a focus on Software development, business administration, project management or IT in general … Work & Study: gain experience in the international banking environment & boost the balance of your bank account",https://www.metajob.at/dres/jc?p=000a5vwb93nlo6
Senior Risk Manager (m/w/d),"Bewertung, Überwachung, Steuerung und Berichterstattung aller für die Bank relevanten Risiken - Übernahme von Themenverantwortlichkeit abhängig von Vorkenntnissen und Spezialisierung bspw. ICAAP, Liquiditätsrisiko, Recovery Planning",https://www.metajob.at/dres/jc?p=z002clh3cs00lb
Student Job (f/m/x) Web & Cookie Management (20-25 h/week),"The Marketing Technology Team is on a mission to make RBI's digital channels futureproof. We run RBI Groups Websites, Mailings and Tracking solutions and are responsible for the correct implementation of regulations and laws … experience in the international banking environment & boost the balance of … ",https://www.metajob.at/dres/jc?p=000a5vwb8xyczh
Reporting & Data Manager (f/m/x),"In charge of a process of data delivery to the data warehouse … Running of weekly standups with data consumers (different departments of the bank like Risk, Financial Reporting, Regulatory Reporting etc) to ensure reporting … ",https://www.metajob.at/dres/jc?p=000a5vwb8vleta
Senior Credit Analyst,"Contribute to the ongoing development of the Bank's risk-related policies and procedures and the Risk division as a whole … Experience as a Risk Officer in a major financial institution including financing of Corporate and Real Estate loans, oversight of syndications and mezzanine … ",https://www.metajob.at/dres/jc?p=000a5vwb3d73jp
Studentenjob (w/m/x) Programming Support in Export & Investment Finance (25 h/Woche),"Wir, die Abteilung Export & Investment Finance, beschäftigen uns mit Finanzierungen die im Zusammenhang mit nationalen und internationalen Förderungen stehen … Work & Study: sammle Praxiserfahrung im internationalen Bankenumfeld & bessere dein Student:innenkonto auf",https://www.metajob.at/dres/jc?p=000a5vwboz92c4
Area Sales Manager_in (Oberösterreich),Du coachst unsere Vertriebsmitarbeiter_innen hinsichtlich Produkte und Verkaufsfähigkeiten … Du nimmst fallweise an gemeinsamen Kundengesprächen mit unseren Filialmitarbeiter_innen in der Bank teil und fungierst dabei als Co-Berater_in,https://www.metajob.at/dres/jc?p=000a5vwb47rj8v
Student job (f/m/x) - Credit Limit Management (20-25 hours/week),"Credit Limit Management is a group wide centre of competence for credit limit & exposure management, having the clear ownership for the respective limit … Gain practical experience in an international banking environment",https://www.metajob.at/dres/jc?p=000a5vwbex6tf3
Student Support (f/m/x) Enterprise Data Analytics Platform (18-25 hours/week),The Enterprise Data Analytics platform team in RBIs AA-Tribe is looking for you to support our Analytical Platform Experience (APEX) Service … Work & Study: gain experience in the international banking environment & boost the balance of your bank account,https://www.metajob.at/dres/jc?p=000a5vwbykmk2s
Internship (f/m/x) in EU Liaison Office (Location Brussels) starting September 2023,"We are looking for motivated students (f/m/x) in our office located in Brussels (duration 6 months, full time) starting in September 2023 … activities of the EU institutions (European Commission, Council and European Parliament) in Brussels regarding possible effects on the Raiffeisen Banking Group",https://www.metajob.at/dres/jc?p=z001myejri1maj
Retail Fraud Manager (m/f/d),"For the further expansion of the business success we are looking for personalities, who rethink banking and continuously raise it to a new level … Location: Headquarters in Vienna | Employment type: full-time - Your tasks: - Ensure fraud investigation, review, lessons learned",https://www.metajob.at/dres/jc?p=z002clh3xjk0bz
Mitarbeiter (m/w/d) für das Team Prozessoptimierung,Sie gestalten die Software für die Dokumentation des IKS und für die nachweisliche Bearbeitung von Kontrollen mittels Workflows - Sie erstellen Berichte über Erfolge und Schwachstellen und schlagen Maßnahmen vor … Sie bringen Erfahrung in unterschiedlichen Rollen im Bankgeschäft mit,https://www.metajob.at/dres/jc?p=z00260b70z9e3s
m/w/d | 100% | Salzburg | Professional,"Wir sind eine erfolgreiche, stark wachsende Privatbank mit Schweizer Wurzeln. Unser Kerngeschäft ist die Vermögensverwaltung und strategische Vermögensberatung. Für unser Private Banking-Team suchen wir eine engagierte Persönlichkeit, die Freude daran hat, die Zukunft unserer Bank mitzugestalten",https://www.metajob.at/dres/jc?p=008053hghdkhhd
m/w/d | 100% | Wien | Young Professional,"Wir sind eine erfolgreiche, stark wachsende Privatbank mit Schweizer Wurzeln. Unser Kerngeschäft ist die Vermögensverwaltung und strategische Vermögensberatung. Für die Mitarbeit in unserem Private Banking-Team suchen wir eine interessierte und tatkräftige Unterstützung",https://www.metajob.at/dres/jc?p=008053hgu9vqtr
Assistenz Firmenkunden (all genders),Sie bauen sich das Fachwissen im Bereich der Firmenkundenbetreuung durch eine fundierte Einschulung und begleitende internen Seminare auf … Diese Tätigkeit unterliegt dem Kollektivvertrag für Angestellte der Banken und Bankiers,https://www.metajob.at/dres/jc?p=000b0t5xj0h81u
m/w/d | 100% | Wien | Professional,"Wir sind eine erfolgreiche, stark wachsende Privatbank mit Schweizer Wurzeln. Unser Kerngeschäft ist die Vermögensverwaltung und strategische Vermögensberatung. Für unser Private Banking-Team suchen wir eine engagierte Persönlichkeit, die Freude daran hat, die Zukunft unserer Bank mitzugestalten",https://www.metajob.at/dres/jc?p=008053hg7mtbkq
Vertriebsassistenz Firmenkunden (all genders),"Aktive Unterstützung der Firmenkundenbetreuer*innen im Tagesgeschäft - Koordination und Erledigung aller im Tagesgeschäft zwischen Kund*in, Marktstelle und Zentrale anfallenden Betreuungs- und Abwicklungstätigkeiten … im Firmenkundengeschäft (bzw. Finanzierungsgeschäft) einer Bank ist von Vorteil aber … ",https://www.metajob.at/dres/jc?p=000b0t5xke94yv
Junior Mitarbeiter in der Wertpapierabwicklung (m/w/d),"Abwicklung sämtlicher Wertpapiertransaktionen - Durchführung von Wertpapierüberträgen - Verbuchung von Dividenden und sonstigen Erträgen … Eine fundierte Bank-Basisausbildung, Training on the Job und individuelle Weiterbildungsprogramme je nach Interessenslage",https://www.metajob.at/dres/jc?p=00c61v21c04ygf
Assistenz Immobiliengeschäft (Karenzvertretung)," … nicht stehen – sondern entwickeln uns weiter und wir wollen SIE, damit Sie mit uns gemeinsam die Zukunft unserer Bank durch Ihre Innovationskraft gestalten … Assistenz und Unterstützung des Bereichsleiters sowie der KundenbetreuerInnen bei allen organisatorischen und administrativen Tätigkeiten",https://www.metajob.at/dres/jc?p=00c61v210a67mm
Firmenkundenberatung (m/w/d),"Ihre Hauptaufgaben - Beratung und Betreuung unserer Firmenkunden in allen Bankbelangen - Aktiver Verkauf von Bankprodukten des Aktiv- und Passivgeschäfts - Bestehende Kundenpotenziale und -bedürfnisse erkennen und ausschöpfen - Aktive Neukundengewinnung und laufender Aufbau von neuen, langfristigen … ",https://www.metajob.at/dres/jc?p=z0000oim32mc6h
Fixed Income - Junior Sales Trader,"Sie erhalten eine fundierte Ausbildung zum Sales Trader Fixed Income - Sie kombinieren Anleihenhandel und Salestätigkeit … Einschlägige erste Berufserfahrung im Fixed Income Bereich in einer Bank, einer Versicherung, bei einem Asset Manager oder in einer Treasury-Abteilung",https://www.metajob.at/dres/jc?p=00c61v216omdzl
Privatkundenberatung (m/w/d),Ihre Hauptaufgaben - Aktive Neukundengewinnung - Professionelle Beratung und Intensivierung der bestehenden Kundenbeziehungen - Erkennen von Kundenpotenzialen und -bedürfnissen - Aktiver Verkauf aller Bankprodukten … Bankerfahrung sowie abgeschlossene Bankausbildungen,https://www.metajob.at/dres/jc?p=z0000oimxilive
Mitarbeiter Empfang & Kassa (all genders) in Teil- oder Vollzeit,Individuelle und qualitätsvolle Betreuung der Privatkund*innen - Beratung und Betreuung der Kund*innen im Schalterbereich - Servicierung des SB-Bereichs … Diese Tätigkeit unterliegt dem Kollektivvertrag für Angestellte der Banken und Bankiers,https://www.metajob.athttps://btv.at/karriere/stellenangebote/Mitarbeiter-Empfang-Kassa-all-genders-in-Teil-oder-Vollzei-de-j1909.html
IT-Business Analyst w/m/d,Du analysierst den Bedarf auf Basis der bestehenden Geschäftsprozesse und suchst nach Optimierungen gemeinsam mit den Fachabteilungen - Die Beratung der IT-Business Partner und der Fachabteilungen bei der Auswahl adäquater IT-Lösungen liegen dir … Bei der Hypo Vorarlberg schließen sich Beständigkeit und … ,https://www.metajob.athttps://www.chancenland.at/jobposting/it-business-analyst-w-m-d/
Mitarbeiter:in im Kreditservice,"Festanstellung Bankwesen Dienstleistungsberufe Finanzdienstleistung Kaufmännische Berufe … Empathie. Offenheit. Engagement. Bei uns zu arbeiten bedeutet, ein gemeinsames Ziel vor Augen zu haben und für gemeinsame Werte zu brennen",https://www.metajob.athttps://www.unterland.jobs/job/4181/mitarbeiter-in-im-kreditservice/
Privatkundenberatung (m/w/d),Ihre Hauptaufgaben - Aktive Neukundengewinnung - Professionelle Beratung und Intensivierung der bestehenden Kundenbeziehungen - Erkennen von Kundenpotenzialen und -bedürfnissen - Aktiver Verkauf aller Bankprodukte … Bankerfahrung sowie abgeschlossene Bankausbildungen,https://www.metajob.at/dres/jc?p=z0000oim9haq62
Firmenkundenbetreuung Immobilien (all genders),Gewinnung von Neukund*innen sowie umfassende Betreuung der Firmenkund*innen im Immobilienbereich im Raum Wien - Umfassende Bedarfsansprache unserer Bestands- sowie Neukund*innen … Diese Tätigkeit unterliegt dem Kollektivvertrag für Angestellte der Banken und Bankiers,https://www.metajob.at/dres/jc?p=000b0t5x9vyq6m
Assistenz Firmenkunden - Teilzeit oder Vollzeit (all genders),Sie bauen sich das Fachwissen im Bereich der Firmenkundenbetreuung durch eine fundierte Einschulung und begleitende internen Seminare auf … Diese Tätigkeit unterliegt dem Kollektivvertrag für Angestellte der Banken und Bankiers,https://www.metajob.at/dres/jc?p=000b0t5xah4tyq
Assistenz der Geschäftsführung (m/w/d),"Sie fungieren als tatkräftige Assistenz der Geschäftsführung in sämtlichen administrativen Agenden (wie z.B. Terminplanung, Korrespondenz sowie Vor-und … Nach einer entsprechenden Einarbeitung bekommen Sie verschiedene bankspezifische Agenden (z.B. Eröffnungs-/Schließungsberichte von Konten oder … ",https://www.metajob.at/dres/jc?p=00fjgwtyvtuvqi
Strategic Risk Manager (all genders) - full time or part time,"Location: Wien - Working hours … Occupational Area: Risikomanagement - Company … Tracking, ICAAP (reporting and processes), Operational Risk, data delivery to Erste Bank-Group-Risk Systems and ensuring data quality, Policy Framework … ",https://www.metajob.at/dres/jc?p=00786my9j01g8i
Remuneration and Performance Management Specialist for Expatriates (all genders),Location: Vienna - Working-Hours: Full-time - Occupation Area: Human resources - Company: Erste Group Bank AG - Erste Group was founded in 1819 as the first Austrian savings bank and today it is one of the largest banking groups in Central and Eastern Europe (CEE),https://www.metajob.at/dres/jc?p=00786my99dhgvp
Trainee (all genders) - Trading Book Risk Management,Location: Vienna - Working-Hours: Full-time - Occupation Area: Risk management - Company: Erste Group Bank AG - Erste Group was founded in 1819 as the first Austrian savings bank and today it is one of the largest banking groups in Central and Eastern Europe (CEE),https://www.metajob.at/dres/jc?p=00786my91euzlf
Student Job (f/m/x) – IT Delivery - Customer Onboarding and Master Data Management (20-25 h/week),Do you have a passion for IT? Then this is the role for you! No matter if you are in your Bachelors or Masters studies - RBI makes it work! With us you can stay flexible and combine a unique hands-on experience with your studies … REST APIs) and practice your IT skills in a large corporate bank,https://www.metajob.at/dres/jc?p=00786my9tbr25z
Trainee (all genders) - Group Cyber and Information Security,Close alignment with Erste Group entities in CEE and their local cyber and information security experts - Support in preparation of regular updates about plans and progress from a position of knowledge within the individually assigned & prioritized topics … Ideally rough overview on banking-industry … ,https://www.metajob.at/dres/jc?p=000a57f5abnnmd
IT Cyber Security Expert (w/m/d),"Abgeschlossenes Studium im IT-Bereich (idealerweise mit Schwerpunkt IT- oder Informationssicherheit) … Ein Mindestgehalt von € 2.845,67 brutto für 38,5 Wochenstunden laut Kollektivvertrag für Angestellte der Banken und Bankiers (Stand 04/2020)",https://www.metajob.at/dres/jc?p=009190chf40dwa
Board-1 Assistant - Platform Governance (part-time; all genders),"Location: Vienna - Working-Hours: Part-time - Occupation Area: Administration, IT, Others - Company: Erste Group Bank AG - Erste Group was founded in 1819 as the first Austrian savings bank and today it is one of the largest banking groups in Central and Eastern Europe (CEE)",https://www.metajob.at/dres/jc?p=00786my9h7p16d
IT Senior Data Engineer (w/m/d),"Sie suchen technische Herausforderungen und verfügen über ein abgeschlossenes Studium im Bereich Informatik/IT oder Mathematik (Uni/FH) … Ein Mindestgehalt von € 2.950,67 brutto für 38,5 Wochenstunden laut Kollektivvertrag für Angestellte der Banken und Bankiers (Stand 04/2020)",https://www.metajob.at/dres/jc?p=009190chf008z0
IT Senior DevOps Engineer (w/m/d),"Abgeschlossene Ausbildung (Wirtschaftsinformatik, Informatik oder ähnliches) - Mehrjährige Erfahrung mit Cl-Pipelines (Jenkins und Azure) … Ein Mindestgehalt von € 2.665,15 brutto für 38,5 Wochenstunden laut Kollektivvertrag für Angestellte der Banken und Bankiers (Stand 04/2020)","https://www.metajob.athttps://www.wienerjobs.at/jobs/it-senior-devops-engineer-w-m-d,58566?utm_source=metajob&utm_medium=cpc&utm_campaign=metajob"
Junior Mitarbeiter:in Innenrevision (m/w/d),"Durchführung von Prüfungen mit den Schwerpunkten Datenanalyse und IT-Revision (z.B. Prüfung der IT-Sicherheit): Beurteilung der Aufbau- und Ablauforganisation sowie der Wirksamkeit des internen Kontrollsystems … Idealerweise Berufserfahrung, z.B. in der Banken-/Finanzbranche oder im IT-Umfeld",https://www.metajob.at/dres/jc?p=009190ch53h772
IT Senior Software Development Engineering (w/m/d),"Wir machen es anders: mit uns ist die Bankenwelt nicht mehr kompliziert, sondern klar und verständlich. Produkte und Preise sind oft irreführend. Das hat dazu geführt, dass die Distanz zwischen Bank und Mensch, sowie Betreuer*in und Kund*in größer geworden ist",https://www.metajob.at/dres/jc?p=009190ch7zngqc
Senior Digital Marketing Manager*in - Website Ownership (w/m/d),"Abgeschlossenes Studium im Bereich IT, Kommunikation oder Marketing - Berufserfahrung in der Leitung digitaler Projekte … Ein Mindestgehalt von € 2.950,67 brutto für 38,5 Wochenstunden laut Kollektivvertrag für Angestellte der Banken und Bankiers (Stand 04/2020)",https://www.metajob.at/dres/jc?p=009190ch88ro29
"Sales & Produktmanager*in Konto, Karten & Zahlungsverkehr (w/m/d)",Abgeschlossenes Studium im Bereich der Finanzdienstleistungen oder Betriebswirtschaft - Fundierte Praxis im Produkt- und Projektmanagement … Umfassende Kenntnisse im Multikanalvertrieb einer Bank und aktivem Kampagnenmanagement,https://www.metajob.at/dres/jc?p=009190chsn3im6
Senior Business Analyst - Customer Mgmt. & Branch Applications (all genders),"Der Bereich Retail & SME ist Bindeglied zwischen Bank und der IT-Infrastruktur und verfolgt das Ziel, interne IT-Systeme zu entwickeln und zu warten sowie … Du arbeitest in der Phase der Anforderungsanalyse und -definition sehr eng mit unseren Stakeholdern zusammen, um die besten Lösungen für deren … ",https://www.metajob.at/dres/jc?p=000a5vwb1de5an
Junior UI UX Designer,"Banking may be complex, but interacting with George has to be delightful and easy. Use your full range of skills from product design, interaction design, and visual design to build outstanding experiences within our existing ... System",https://www.metajob.at/dres/jc?p=00eonflivkwyfl
Trainee (all genders) - Large Corporates,Responsibility for defined tasks and projects along the corporate and investment banking value chain of a leading regional bank in Austria and CEE - Work closely with the dynamics of the respective sector allocation in order to identify and address client needs along with the ability to build … ,https://www.metajob.athttps://www.stepstone.at/stellenangebote---20230304025217799---722049-inline.html?cid=MsearchE_metajob___B
Payments Services and Clearing Manager (all genders),"Manage a team of highly committed and experienced payments clearing specialists, provide leadership, guidance, and support - Promote a value-oriented corporate culture of diversity … University degree in Banking, Finance, or a related field",https://www.metajob.at/dres/jc?p=000a57f5yx4bmo
IT Software Development Engineering (w/m/d),"Standort: 1020 Leopoldstadt - Wir machen es anders: mit uns ist die Bankenwelt nicht mehr kompliziert, sondern klar und verständlich … Das hat dazu geführt, dass die Distanz zwischen Bank und Mensch, sowie Betreuer*in und Kund*in größer geworden ist",https://www.metajob.at/dres/jc?p=000a4tpmevddlj
Data Scientist (all genders) Operational Risk,Location: Vienna - Working-Hours: Full-time - Occupation Area: Risk management - Company: Erste Group Bank AG - Erste Group was founded in 1819 as the first Austrian savings bank and today it is one of the largest banking groups in Central and Eastern Europe (CEE),https://www.metajob.at/dres/jc?p=00786my9wl12hl
Internship Large Corporates Industry Analyst (all genders),Location: Vienna - Working-Hours: Full-time - Occupation Area: Others - Company: Erste Group Bank AG - Erste Group was founded in 1819 as the first Austrian savings bank and today it is one of the largest banking groups in Central and Eastern Europe (CEE),https://www.metajob.at/dres/jc?p=00786my9p7jfi3
Firmenkundenbetreuer (m/w/d),"Sie betreuen bestehende Mittelstandsunternehmen sowie Corporates - Sie sind erster Ansprechpartner für Ihre Kunden und legen Wert auf eine ganzheitliche, qualitative Beratung … Sie haben bereits mehrjährige Bankerfahrung (idealerweise in der Betreuung von mittelständischen Kunden oder Corporates)",https://www.metajob.at/dres/jc?p=000acv1ji0xjpx
