title,description,cleaned_text
Senior Java Developer (m/w/x),"WE ARE THE DNA OF SPORT -- Wir verbessern das Fanerlebnis in den Bereichen Medien, Wetten, Fantasy, Teams und Ligen - Graz - Vollzeit € 5.000 - € 5.500 … Sie bringen mehrjährige einschlägige Erfahrung in der JAVA- Softwareentwicklung mit",dna sport wir verbessern da fanerlebnis den bereichen medien wetten fantasy team und ligen graz vollzeit sie bringen mehrj hrige einschl gige erfahrung der java softwareentwicklung mit
Software Developer (Supply Chain Planning),"Proficiency in at least one programming language (ideally Python) - Understanding of cloud-based solutions and integration scenarios connecting via Middleware(Kafka, SAP CPI, SAP PI/PO...) Knowledge of Web Services (REST, SOAP), streaming technologies (Kafka) and/or API development",proficiency least one programming language ideally python understanding cloud based solution integration scenario connecting via middleware kafka sap cpi sap pi po knowledge web service rest soap streaming technology kafka api development
Software Developer (m/w/d),"Neu- & Weiterentwicklung von Softwarelösungen & Services mit Schwerpunkt C#/.NET - Schnittstellenintegration der Software-Tools mit anderen Systemen (z.B. Konfiguration, Parametrierung, Orchestrierung, Mapping) - Sicherstellung der Softwarequalität mittels Durchführung von Software Tests (z.B. Unit Testing)",neu weiterentwicklung von softwarel sungen service mit schwerpunkt c schnittstellenintegration der software tool mit anderen systemen z b konfiguration parametrierung orchestrierung mapping sicherstellung der softwarequalit mittels durchf hrung von software test z b unit testing
Software Developer C++ (w/m/d),"Im Team arbeitest du gemeinsam an der Programmierung innovativer Softwarelösungen im Bereich der mobilen Robotik für namenhafte Kunden … Du bringst eine abgeschlossene Ausbildung (HTL / Uni / FH) in Informatik, Software Engineering, o.Ä mit",im team arbeitest du gemeinsam der programmierung innovativer softwarel sungen im bereich der mobilen robotik f r namenhafte kunden du bringst eine abgeschlossene ausbildung htl uni fh informatik software engineering mit
Back End Web Developer,"Mitarbeit bei der Backend Entwicklung einer modernen Web-Anwendung mit C#/.NET Core und MS Azure - Umsetzung innovativer Konzepte auf Basis C#/.NET Core, Microservice-Architekturen und DevOps - Verwendung moderner Cloud-Tools basierend auf Microsoft Azure",mitarbeit bei der backend entwicklung einer modernen web anwendung mit c core und m azure umsetzung innovativer konzepte auf basis c core microservice architekturen und devops verwendung moderner cloud tool basierend auf microsoft azure
Consultant (all genders) IT-Security Consulting,"Entwicklung und Prüfung von Konzepten und Prozessen im Bereich Cyber Sicherheit, Identity & Access Management, Cyber Defense, Application & Cloud Security im … Analyse von bestehend Sicherheitslösungen und Erstellung von Optimierungskonzepten * Durchführung von Security und IT-Audits",entwicklung und pr fung von konzepten und prozessen im bereich cyber sicherheit identity es management cyber defense application cloud security im analyse von bestehend sicherheitsl sungen und erstellung von optimierungskonzepten durchf hrung von security und audit
(Senior) Java Engineer für Test Automation Tool (w/m/x),Linz - Vollzeit € 4.000 - € 5.000 - 10 - 20% Homeoffice - Job Nr. EPST34201 - Deine zukünftige Rolle - Für die Weiterentwicklung der innovativen Produktpalette suchen wir erfahrene Softwareentwickler:innen. Dabei überzeugst du mit deiner Begeisterung für folgende Aufgaben,linz vollzeit homeoffice job nr epst deine zuk nftige rolle f r die weiterentwicklung der innovativen produktpalette suchen wir erfahrene softwareentwickler innen dabei berzeugst du mit deiner begeisterung f r folgende aufgaben
"Java EntwicklerIn (m,w,d)",Konzipierung und Umsetzung von Softwareanwendungen - Integrierung von neuen Anforderungen in bestehenden Lösungen - Durchführung von Problemanalysen und enge Teamarbeit an neuen Lösungsansätzen … Berufserfahrung in der Softwareentwicklung mit Java,konzipierung und umsetzung von softwareanwendungen integrierung von neuen anforderungen bestehenden l sungen durchf hrung von problemanalysen und enge teamarbeit neuen l sungsans tzen berufserfahrung der softwareentwicklung mit java
Web Developer,"Technische Verantwortung für Teile der Tool-Landschaft und die Weiterentwicklung dieser - Evaluierung und Auswahl moderner Technologien, Frameworks und Solutions, Erstellung von Entscheidungsvorlagen für das Management - Eigenverantwortliches Arbeiten in einem agilen Team basierend auf den Anforderungen … ",technische verantwortung f r teile der tool landschaft und die weiterentwicklung dieser evaluierung und auswahl moderner technologien framework und solution erstellung von entscheidungsvorlagen f r da management eigenverantwortliches arbeiten einem agilen team basierend auf den anforderungen
Web Entwickler (w/m/x),"Abgeschlossene IT-Ausbildung (HTL, FH/Uni) mit Schwerpunkt Software Engineering - Mehrjährige Berufserfahrung in der Webentwicklung - Gutes Know-How in PHP, JavaScript, HTML, CSS und gängigen Frameworks (u.a. Symfony) - Motivierte und eigendynamische Persönlichkeit",abgeschlossene ausbildung htl fh uni mit schwerpunkt software engineering mehrj hrige berufserfahrung der webentwicklung gutes know php javascript html cs und g ngigen framework u symfony motivierte und eigendynamische pers nlichkeit
IT-Administrator (m/w/x) - Vollzeit- und/oder Teilzeitstelle," … Ausbildung (HTL, aber auch Lehre) im IT-Bereich verfügen, weiters einschlägige Berufserfahrung im IT-Bereich mitbringen und Interesse an einer sicheren … Lassen Sie uns über Ihre und unsere Möglichkeiten für Sie reden",ausbildung htl aber auch lehre im bereich verf gen weiters einschl gige berufserfahrung im bereich mitbringen und interesse einer sicheren lassen sie un ber ihre und unsere glichkeiten f r sie reden
Information Security Officer (m/w/d),Beratung und Unterstützung in allen Bereichen der Informationssicherheit (DP Risk Management Governance) sowie Sensibilisierung der beteiligten Stakeholder * Bewertung und Management integrierter IT-Dienste hinsichtlich deren Risiken unter Berücksichtigung deren Auswirkungen,beratung und unterst tzung allen bereichen der informationssicherheit dp risk management governance sowie sensibilisierung der beteiligten stakeholder bewertung und management integrierter dienste hinsichtlich deren risiken unter ber cksichtigung deren auswirkungen
Full Stack Angular Development,"Weiterentwicklung von bestehenden ECM/DMS Anwendungen in Frontend und Backend, in einem agilen, cross-funktionalen Team -Unterstützung der Fachabteilungen mit der Abbildung von Geschäftsprozessen auf Basis vonAlfresco Content Services bzw. Alfresco Process Services … Java",weiterentwicklung von bestehenden ecm dm anwendungen frontend und backend einem agilen cross funktionalen team unterst tzung der fachabteilungen mit der abbildung von gesch ftsprozessen auf basis vonalfresco content service bzw alfresco process service java
Senior Solution Architect (f/m/d),"Konzeption, Design, Umsetzung und Dokumentation von Software- und Systemarchitekturen im Rahmen von Kundenprojekten … IT-orientiere Ausbildung auf Universitäts-/FH-Niveau oder äquivalente langjährige einschlägige Berufserfahrung",konzeption design umsetzung und dokumentation von software und systemarchitekturen im rahmen von kundenprojekten orientiere ausbildung auf universit t fh niveau oder quivalente langj hrige einschl gige berufserfahrung
Full Stack Web Developer,Rails - Laravel - Java - Spring - JPA - Spring Security - Angular - React - Vue.js - Git - JUnit - Docker - JIRA - Confluence - Unsere Erwartungen an dich: Qualifikationen … Professional Java development skills - Used to Scrum and agile development - Independent working style,rail laravel java spring jpa spring security angular react vue j git junit docker jira confluence unsere erwartungen dich qualifikationen professional java development skill used scrum agile development independent working style
IT-Security Spezialist:in,"Ein abgeschlossenes IT-Studium (FH,TU) oder abgeschlossene IT-Ausbildung (HTL) mit mehrjähriger einschlägiger Berufserfahrung im industriellen Bereich * Sehr gute Kenntnisse im Bereich der IT-Security * Kenntnisse über Industrielle Architekturen, Systeme und Protokolle",ein abgeschlossenes studium fh tu oder abgeschlossene ausbildung htl mit mehrj hriger einschl giger berufserfahrung im industriellen bereich sehr gute kenntnisse im bereich der security kenntnisse ber industrielle architekturen systeme und protokolle
C# .NET Developer,Extension of existing database structures - Maintenance and extension of CAM interfaces - Management of upgrade cycles of defined CAM systems with corresponding upgrade of the respective interface to WinTool. Maintenance of relationships with CAM development partners … Blazor,extension existing database structure maintenance extension cam interface management upgrade cycle defined cam system corresponding upgrade respective interface wintool maintenance relationship cam development partner blazor
IT-Techniker*in im Bereich Leittechnik #Smartgrid,"Abgeschlossene technische Ausbildung (HTL/FH/UNI) * Fundierte Berufserfahrung in einer der Bereiche: Informatik, Elektrotechnik, Energietechnik, Regelungstechnik, oder verwandte Gebiete * Führerschein B … UNIX Betriebssystemen, Programmiersprachen Pascal, C, C++ und Java, Scripting in csh, ksh, bash, perl … ",abgeschlossene technische ausbildung htl fh uni fundierte berufserfahrung einer der bereiche informatik elektrotechnik energietechnik regelungstechnik oder verwandte gebiete f hrerschein b unix betriebssystemen programmiersprachen pascal c c und java scripting csh ksh bash perl
Software Developer (w/m/x),"Entwicklung von qualitativ hochwärtigem Software Design und Architektur * Selbstständiges Durchführen und Priorisieren von Entwicklungstätigkeiten * Entwicklung von Tools und Schreiben von Scripts zur Automatisierung von Tasks … Kenntnisse ausgewählter Programmiersprachen (Python, Java, JavaScript)",entwicklung von qualitativ hochw rtigem software design und architektur selbstst ndiges durchf hren und priorisieren von entwicklungst tigkeiten entwicklung von tool und schreiben von script zur automatisierung von task kenntnisse ausgew hlter programmiersprachen python java javascript
Data Scientist,Recognizing of the need of automated analytics and designing and implementing scalable solutions that will facilitate regular extraction of business insights - Technologien und Skills - CVS - Power BI - Python - Pandas - scikit-learn - Plotly,recognizing need automated analytics designing implementing scalable solution facilitate regular extraction business insight technologien und skill cv power bi python panda scikit learn plotly
Ausbildungsplatz zum Fachinformatiker der Fachrichtung Systemintegration (m/w/d),"IT - Vollzeit - Die fischer Hydroforming GmbH gehört zu den europäischen Spitzenanbietern für die Umformung metallischer Werkstoffe. Innerhalb der fischer group, einem der weltweit führenden Anbieter von Edelstahlrohren, versteht sich fischer Hydroforming als Entwickler individueller Lösungen … ",vollzeit die fischer hydroforming gmbh geh rt zu den europ ischen spitzenanbietern f r die umformung metallischer werkstoffe innerhalb der fischer group einem der weltweit f hrenden anbieter von edelstahlrohren versteht sich fischer hydroforming al entwickler individueller l sungen
Junior Software Developer (w/m/x), … östlich von Graz suchen wir zum sofortigen Eintritt Junior Software Developer (w/m/x) für die Entwicklung von Kassensystemen eines namhaften Handelskonzerns. Nach einer intensiven Einschulung bist du für folgende Aufgaben zuständig,stlich von graz suchen wir zum sofortigen eintritt junior software developer w x f r die entwicklung von kassensystemen eines namhaften handelskonzerns nach einer intensiven einschulung bist du f r folgende aufgaben zust ndig
Senior Software Developer,Als erfahrene/r Entwickler:in arbeitest du in dieser Position eng mit dem Lead Developer des Teams zusammen. Gemeinsam gestaltet ihr die technologische Weiterentwicklung der Software und kümmert euch um die Ausbildung und Förderung der Junior Developer*innen im Team … C#,al erfahrene r entwickler arbeitest du dieser position eng mit dem lead developer de team zusammen gemeinsam gestaltet ihr die technologische weiterentwicklung der software und k mmert euch um die ausbildung und f rderung der junior developer innen im team c
Junior IT Security Analyst m/w/d,"Abgeschlossenes Studium oder Ausbildung (Uni, FH, HTL) im Bereich ICT Information Security * Kenntnisse in den Themen IT Infrastruktur, Betriebssysteme (Microsoft), Netzwerke, Firewalls, Web- und E-Mail-Security, Protokolle, Verschlüsselung, PKI",abgeschlossenes studium oder ausbildung uni fh htl im bereich ict information security kenntnisse den themen infrastruktur betriebssysteme microsoft netzwerke firewall web und e mail security protokolle verschl sselung pki
Software Developer,Als erfahrene/r Entwickler:in arbeitest du in dieser Position eng mit dem Lead Developer des Teams zusammen. Gemeinsam gestaltet ihr die technologische Weiterentwicklung der Software und kümmert euch um die Ausbildung und Förderung der Junior Developer:innen im Team … Angular,al erfahrene r entwickler arbeitest du dieser position eng mit dem lead developer de team zusammen gemeinsam gestaltet ihr die technologische weiterentwicklung der software und k mmert euch um die ausbildung und f rderung der junior developer innen im team angular
Senior Java Entwickler (w/m/x),Entwicklung neuer sowie Weiterentwicklung bestehender Applikationen * Pflege und Wartung bestehender Software-Komponenten und Mitarbeit an deren Weiterentwicklung … Mind. 5 Jahre Berufserfahrung in der Softwareentwicklung mit Java,entwicklung neuer sowie weiterentwicklung bestehender applikationen pflege und wartung bestehender software komponenten und mitarbeit deren weiterentwicklung mind jahre berufserfahrung der softwareentwicklung mit java
Enterprise Architect,"Weiterentwicklung einer domänen-spezifischen IT-Architektur im Team im Bereich der E-Mobilität - Analyse und Dokumentation der bestehenden Systemlandschaft (Anwendungen, Infrastruktur, Datenfluss, etc.) Moderation und Koordination der verschiedenen Architekturentscheidungen",weiterentwicklung einer dom nen spezifischen architektur im team im bereich der e mobilit analyse und dokumentation der bestehenden systemlandschaft anwendungen infrastruktur datenfluss etc moderation und koordination der verschiedenen architekturentscheidungen
Lead Digital Solutions (m/w/d) Leitungsposition im Bereich IT & Digitalisierung,Fachliche Führung eines sechsköpfigen Teams aus Produkt- und Softwareentwicklern sowie Business Analysten * Laufende Weiterentwicklung einer klaren Produkt & Digitalisierungsstrategie und Vernetzung von Kundenanforderungen mit Unternehmenszielen,fachliche f hrung eines sechsk pfigen team au produkt und softwareentwicklern sowie business analysten laufende weiterentwicklung einer klaren produkt digitalisierungsstrategie und vernetzung von kundenanforderungen mit unternehmenszielen
Cybersecurity Advanced Solution Manager,"Verantwortung für die Erstellung von Angeboten, Präsentation und Argumentation der technischen Lösungen hinsichtlich der Vorteile für den Kunden (wie auch der … Verantwortung für die gesamte Solution der Angebotsprojekte für betreffende Cyber Security Portfolioelemente",verantwortung f r die erstellung von angeboten pr sentation und argumentation der technischen l sungen hinsichtlich der vorteile f r den kunden wie auch der verantwortung f r die gesamte solution der angebotsprojekte f r betreffende cyber security portfolioelemente
Database Developer,"Erweiterung und Ausbau von Tools zur Datenbankmigration - Stabilisierung und Debugging von bestehenden Code (Scripts, ETL Prozesse, Stored Procedures, usw.) Erstellung und Ausführen von (automatisierten) Testscripts … Unterstützung der Support-Abteilung beim Analysieren und Lösen von Probleme in … ",erweiterung und ausbau von tool zur datenbankmigration stabilisierung und debugging von bestehenden code script etl prozesse stored procedure usw erstellung und ausf hren von automatisierten testscripts unterst tzung der support abteilung beim analysieren und l sen von probleme
Network Administrator,"1st & 2nd Level Support / Helpdesk (vor Ort und Remote) - Laufende Betreuung unserer Managed Services Kunden … Betriebssysteme, Plattformen: Microsoft Office, Systemadministration, Windows Client (Fortgeschrittene Kenntnisse), ActiveDirectory, Citrix, Mac OS, Microsoft … ",st nd level support helpdesk vor ort und remote laufende betreuung unserer managed service kunden betriebssysteme plattformen microsoft office systemadministration window client fortgeschrittene kenntnisse activedirectory citrix mac o microsoft
IT Administrator,"IT training for employees (especially teachers) - Further development and participation in the design of technology applications in - Technologien und Skills - iOS - Unsere Erwartungen an dich: Qualifikationen - EDP technical training (HTL, college, apprenticeship, etc",training employee especially teacher development participation design technology application technologien und skill io unsere erwartungen dich qualifikationen edp technical training htl college apprenticeship etc
Senior Java Enterprise Entwicklung (w/m/d),"Du bist für die Entwicklung von innovativen und nachhaltigen SW-Lösungen im Bankenumfeld zuständig * Du entwirfst die optimalen technischen Lösungswege sowie deren Dokumentation … IT Ausbildung (EDV-HTL, Informatikstudium oder entsprechende Praxiserfahrung)",du bist f r die entwicklung von innovativen und nachhaltigen sw l sungen im bankenumfeld zust ndig du entwirfst die optimalen technischen l sungswege sowie deren dokumentation ausbildung edv htl informatikstudium oder entsprechende praxiserfahrung
(Junior-) IT-Solution Architect / SW-Engineer (m/f/d) for Digital Grid Software (315375AP),"Degree (HTL, FH, TU) in Electrical Engineering, Computer Science, Physics, Mathematics - Some knowledge and understanding of Databases (ORACLE or MySQL) including SQL scripting - Knowledge with Unix based Operating Systems (Linux) including Shell/Bash scripting",degree htl fh tu electrical engineering computer science physic mathematics knowledge understanding database oracle mysql including sql scripting knowledge unix based operating system linux including shell bash scripting
Senior Python Backend Developer (m/w/x),Minimum 3 years of experience in software development with Python * Safe handling of the shell on Linux/Unix * git is your best friend * Previous experience with larger software projects * Degree in computer science or extensive work experience,minimum year experience software development python safe handling shell linux unix git best friend previous experience larger software project degree computer science extensive work experience
Cybersecurity Architect,"Du führst Schwachstellen- und Bedrohungsanalysen durch - Du entwickelst Sicherheitskonzepte (Architekturen, Protokolle, Härtungsmaßnahmen) … Security sowie fundierte Kenntnisse in den Bereichen Kryptographie, Systemhärtungsmaßnahmen, sichere Kommunikationsprotokolle und/oder Netzwerksicherheit",du f hrst schwachstellen und bedrohungsanalysen durch du entwickelst sicherheitskonzepte architekturen protokolle h rtungsma nahmen security sowie fundierte kenntnisse den bereichen kryptographie systemh rtungsma nahmen sichere kommunikationsprotokolle und oder netzwerksicherheit
Senior Frontend Entwickler - Angular (m/w/d),EUR 4.000 bis EUR 6.000 - ab 30h - Homeoffice bis 100% - kein All-In Vertrag - Angular JS CSS HTML - Developer Team 3 Personen - Wien - Ref.-Nr.: 5211-JK-KA - Softwareentwicklung ist Ihre Leidenschaft und Sie arbeiten gerne mit modernen Technologien in einem Team mit flachen Hierarchien,eur bi eur ab h homeoffice bi kein vertrag angular j cs html developer team personen wien ref nr jk ka softwareentwicklung ist ihre leidenschaft und sie arbeiten gerne mit modernen technologien einem team mit flachen hierarchien
IT Trainee (m/f/d),"By building up extensive know-how, we will prepare you to create IT solutions that shape our future. Regular evaluations and a dedicated mentor will support you throughout the journey, so we can always focus on your strengths and match you with a position that … ",building extensive know prepare create solution shape future regular evaluation dedicated mentor support throughout journey always focus strength match position
Data Engineer/Scientist,"Academic background in a Data Science -related field or equivalent techincal experience - More than 2 years of professional experience as a data engineer or similar, working in an agile environment - Very familiar with Data tools (Kafka, RabbitMQ, Spark, Hadoop etc",academic background data science related field equivalent techincal experience year professional experience data engineer similar working agile environment familiar data tool kafka rabbitmq spark hadoop etc
Consultant (all genders) Cyber Security," … Hacker Angriff, neue Entwicklungsmodelle, Technical Debt und Cloud Technologie – diese und weitere Aspekte erwarten Sie bei uns im Cyber Security Team: Durchführung großer Security Transformationsprogramme sowie Security Projekten und allgemeine Beratung zu Sicherheitsarchitekturen",hacker angriff neue entwicklungsmodelle technical debt und cloud technologie diese und weitere aspekte erwarten sie bei un im cyber security team durchf hrung gro er security transformationsprogramme sowie security projekten und allgemeine beratung zu sicherheitsarchitekturen
EDV-Software-/Schnittstellen-Entwickler,"Ansprechpartner/in für externe Partner und Kunden - Erhebung von Anforderungen gemeinsam mit unseren Kunden … Abgeschlossene technische Ausbildung (HTL, FH, Uni), eine vergleichbare Ausbildung mit entsprechendem Hintergrund oder einschlägige Praxis im IT Umfeld",ansprechpartner f r externe partner und kunden erhebung von anforderungen gemeinsam mit unseren kunden abgeschlossene technische ausbildung htl fh uni eine vergleichbare ausbildung mit entsprechendem hintergrund oder einschl gige praxis im umfeld
ERP Software Developer,"Weiterentwicklung unserer Rechnungswesenmodule auf Basis des Microsoft .NET Frameworks unter Verwendung von C# und Microsoft Visual Studio - Planung, Programmierung und Dokumentation von Softwaremodulen - Selbstständige Erarbeitung und Umsetzung von Anwendungskonzepten und Gesamtlösungen in enger … ",weiterentwicklung unserer rechnungswesenmodule auf basis de microsoft net framework unter verwendung von c und microsoft visual studio planung programmierung und dokumentation von softwaremodulen selbstst ndige erarbeitung und umsetzung von anwendungskonzepten und gesamtl sungen enger
Senior System Administrator,Betreuung und Weiterentwicklung der bestehenden IT-Infrastruktur im hauseigenen Rechenzentrum - Wartung und Administration von Komponenten aktueller Kundenprojekte - Implementierung und Optimierung unserer Services - Monitoring und Reporting,betreuung und weiterentwicklung der bestehenden infrastruktur im hauseigenen rechenzentrum wartung und administration von komponenten aktueller kundenprojekte implementierung und optimierung unserer service monitoring und reporting
Software Architect System Integration,"Arbeit in einem komplexen technischen Umfeld in einem unserer Softwareentwicklungsteams - Überblick über unterschiedlicher Technologien - Qualitätssicherung, Test und Dokumentation … Kenntnisse der Programmiersprachen C, C++ und C#",arbeit einem komplexen technischen umfeld einem unserer softwareentwicklungsteams berblick ber unterschiedlicher technologien qualit tssicherung test und dokumentation kenntnisse der programmiersprachen c c und c
Senior Software Developer,Join Knowledge Innovation Unit - Implement Java and Python programming skills in microservice architecture that scales on huge data amount - Run your code in the Cloud (Kubernetes) - Support close communication with the product team for better understanding user requirements,join knowledge innovation unit implement java python programming skill microservice architecture scale huge data amount run code cloud kubernetes support close communication product team better understanding user requirement
Database Developer,"Erweiterung und Ausbau von Tools zur Datenbankmigration - Stabilisierung und Debugging von bestehenden Code (Scripts, ETL Prozesse, Stored Procedures, usw.) Erstellung und Ausführen von (automatisierten) Testscripts … Unterstützung der Support-Abteilung beim Analysieren und Lösen von Probleme in … ",erweiterung und ausbau von tool zur datenbankmigration stabilisierung und debugging von bestehenden code script etl prozesse stored procedure usw erstellung und ausf hren von automatisierten testscripts unterst tzung der support abteilung beim analysieren und l sen von probleme
Software Developer,Entwicklung von Softwarelösungen für neue Anlagen sowie Erweiterungen bestehender Anlagen - Installieren und Testen der vorbereiteten Software beim Kunden - Unterstützung bzw. Schulung des Kunden und dessen Techniker bei der Anlaufphase der neuen Anlage … Java,entwicklung von softwarel sungen f r neue anlage sowie erweiterungen bestehender anlage installieren und testen der vorbereiteten software beim kunden unterst tzung bzw schulung de kunden und dessen techniker bei der anlaufphase der neuen anlage java
Data Center Engineer Network & IT-Security (m/w/d),"Ihre Tätigkeit umfasst ein breites Spektrum an Agenden im Netzwerk und IT-Security Bereich. Sie kümmern sich in einer hochmodernen Umgebung um die Bereitstellung von Services, deren Stabilität und Optimierung grundlegend für eine sichere und … ",ihre tigkeit umfasst ein breites spektrum agenden im netzwerk und security bereich sie k mmern sich einer hochmodernen umgebung um die bereitstellung von service deren stabilit und optimierung grundlegend f r eine sichere und
IT-Systemtechniker (m/w/x),BETREUUNG DER IT-INFRASTRUKTUR UNSERER KUNDEN * FIRST & SECOND LEVEL SUPPORT * INSTALLATION VON DMS-SOFTWARE * SELBSTSTÄNDIGE UMSETZUNG UNSERER KUNDENANFORDERUNGEN - UNVERBINDLICHES GESPRÄCH OHNE BEWERBUNG - RUF UNS AN: +43 7229 71 380WWW.ITCOMPANY.AT,betreuung der infrastruktur unserer kunden first second level support installation von dm software selbstst ndige umsetzung unserer kundenanforderungen unverbindliches gespr ch ohne bewerbung ruf un www itcompany
IoT Software Developer,"Eigenverantwortliche Konzeption und Konfiguration unserer Edge Software Bausteine - Einbindung von Maschinendaten in das Edge Device über MQTT, OPC-UA und SNMP - Konfiguration und Betreuung IoT Service Platform - Abstimmung mit internen Produktteams und externen Partnern … C#",eigenverantwortliche konzeption und konfiguration unserer edge software bausteine einbindung von maschinendaten da edge device ber mqtt opc ua und snmp konfiguration und betreuung iot service platform abstimmung mit internen produktteams und externen partnern c
Systemadministratorin In Teilzeit (m/w/d),"Planung, Wartung sowie Sicherstellung eines reibungslosen Betriebes - Netzwerk- und System- Administration - Einrichtung, Konfiguration und Inbetriebnahme von Software-Komponenten inkl. der betriebsinternen Produkte - Proaktives Erkennen von Schwachstellen und potenziellen Fehlerquellen und deren Behebung",planung wartung sowie sicherstellung eines reibungslosen betriebes netzwerk und system administration einrichtung konfiguration und inbetriebnahme von software komponenten inkl der betriebsinternen produkte proaktives erkennen von schwachstellen und potenziellen fehlerquellen und deren behebung
Senior Java Developer,Neue Features in einem agilen Team entwickeln - Nachhaltige Lösungswege für komplexe Probleme finden - Teamleitung - Qualitätssicherung - Technologien und Skills - Git - React - SQL - Next.js - JavaScript - Confluence - Java - Apache Tomcat - Jenkins - Hibernate,neue feature einem agilen team entwickeln nachhaltige l sungswege f r komplexe probleme finden teamleitung qualit tssicherung technologien und skill git react sql next j javascript confluence java apache tomcat jenkins hibernate
Software Programmierer (m/w/d),"Entwicklung, Analyse, Optimierung sowie Erweiterung von Software - Mitarbeit am gesamten Software-Entwicklungsprozess von Konzeption bis zur Implementierung - Dokumentation, Planung und Durchführung von Tests … Abgeschlossene Ausbildung im IT-Bereich – HTL oder Studium / FH)",entwicklung analyse optimierung sowie erweiterung von software mitarbeit gesamten software entwicklungsprozess von konzeption bi zur implementierung dokumentation planung und durchf hrung von test abgeschlossene ausbildung im bereich htl oder studium fh
IT-Systemadministrator,Abgeschlossene Ausbildung im IT-Bereich - Mehrjährige Berufserfahrung von Vorteil - Erfahrung in der Administration von Netzwerkkomponenten - Bereitschaftsdienst - VERANTWORTUNG - Administration der IT Infrastruktur. Betreuung der Themeneinstellungen im Active Directory Umfeld,abgeschlossene ausbildung im bereich mehrj hrige berufserfahrung von vorteil erfahrung der administration von netzwerkkomponenten bereitschaftsdienst verantwortung administration der infrastruktur betreuung der themeneinstellungen im active directory umfeld
Enterprise Architect (w/m/d),Sie übernehmen Gesamtverantwortung für die Gestaltung der hybriden (Onpremise und Cloud) Systemlandschaft des Unternehmens. * Sie entwerfen die Zielarchitektur fürs Gesamtsystem (Enterprise Architecture) oder einzelne Bereiche der Wiener Linien mit Orientierung anhand der … ,sie bernehmen gesamtverantwortung f r die gestaltung der hybriden onpremise und cloud systemlandschaft de unternehmens sie entwerfen die zielarchitektur f r gesamtsystem enterprise architecture oder einzelne bereiche der wiener linien mit orientierung anhand der
Data Engineer (m/w/d),Unterstützung beim Design und der Umsetzung von Big Data Services und Projekten * Entwicklung von Softwarelösungen um die Produktentwicklung zu unterstützen (One Premise und Cloud) … Bewirb Dich als Data Engineer (m/w/d) in Linz für weitere Informationen,unterst tzung beim design und der umsetzung von big data service und projekten entwicklung von softwarel sungen um die produktentwicklung zu unterst tzen one premise und cloud bewirb dich al data engineer w linz f r weitere informationen
Software Engineer Java (m/w/d),Frontend & Backend - Fullstack Java Developer - Diese Aufgaben erwarten dich bei uns: * Als vollwertiges Mitglied unseres Software Engineering-Teams arbeitest du an der Weiterentwicklung unseres cloudbasierten B2B-Portals und unserer Workflow … ,frontend backend fullstack java developer diese aufgaben erwarten dich bei un al vollwertiges mitglied unseres software engineering team arbeitest du der weiterentwicklung unseres cloudbasierten bb portal und unserer workflow
Development Engineer Cybersecurity,Analyse von bestehenden und Implementierung von neuen Embedded Cyber-Security Konzepten und Maßnahmen sowie die Betreuung von Projekten über den gesamten … Bearbeitung komplexer Aufgabenstellungen und neuer Technologien im Automotive Umfeld,analyse von bestehenden und implementierung von neuen embedded cyber security konzepten und nahmen sowie die betreuung von projekten ber den gesamten bearbeitung komplexer aufgabenstellungen und neuer technologien im automotive umfeld
Data Scientist C++ Development,"interested in data visualization/processing techniques using e.g., Grafana, InfluxDB (TICK Stack), Apache Kafka - proficient in German and English - Erfahrung … experienced in machine learning (using Python/R) as well as interested in heuristic optimization methods",interested data visualization processing technique using e g grafana influxdb tick stack apache kafka proficient german english erfahrung experienced machine learning using python r well interested heuristic optimization method
IT Security System Specialist,"Weiterentwicklung der IT-Sicherheitsmaßnahmen sowie Ausbau der Sicherheitslösungen - selbständige Betreuung und Überwachung der IT-Security Systeme (z.B. IT Vulnerability-Management, PAM-System, SIEM) - als Mitglied der SOC Teams monitoren und reporten Sie IT-Security Incidents und -Events",weiterentwicklung der sicherheitsma nahmen sowie ausbau der sicherheitsl sungen selbst ndige betreuung und berwachung der security systeme z b vulnerability management pam system siem al mitglied der soc team monitoren und reporten sie security incident und event
Fullstack Web Developer (m/f/x),"DEVELOP SERVICES FOR AMBULANCE, FIRE BRIGADE AND POLICE! Location: ST. JOHANN I. PG., BERLIN, HAGENBERG, KLAGENFURT, LINZ, SALZBURG CITY - Working hours: PART / FULL TIME 25-38,5 h … You have experience with Java technologies and the design of software architectures",develop service ambulance fire brigade police location st johann pg berlin hagenberg klagenfurt linz salzburg city working hour part full time h experience java technology design software architecture
IT Security Architect,"Behandlung, Analyse und Beurteilung von IT-Sicherheitsvorfällen im Rahmen der definierten Incident Response Prozesse sowie Weiterentwicklung dieser Prozesse - Aufbau, Steuerung und Koordination von IDS/IPS-Services (Security Operations Center)",behandlung analyse und beurteilung von sicherheitsvorf llen im rahmen der definierten incident response prozesse sowie weiterentwicklung dieser prozesse aufbau steuerung und koordination von id ip service security operation center
